"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2006","2006",0.99838257002448,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2007","2007",0.94341717320437,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2008","2008",0.91243766861681,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2009","2009",0.9772345223038,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2010","2010",0.82252423689151,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2011","2011",0.79891868312128,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2012","2012",0.76436944902343,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2013","2013",0.84374750590229,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2014","2014",0.80306315787445,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2015","2015",0.70237606685104,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2016","2016",0.71995242162887,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2017","2017",0.72191573264289,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2018","2018",0.70343145890482,,
"JPN","Japan","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2019","2019",0.71729463858863,,
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2000","2000",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2001","2001",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2002","2002",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2003","2003",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2004","2004",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2006","2006",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2007","2007",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2008","2008",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2009","2009",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2010","2010",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2011","2011",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2013","2013",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2014","2014",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2015","2015",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2016","2016",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2017","2017",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2018","2018",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2019","2019",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2020","2020",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2000","2000",596.8441582348,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2001","2001",573.08184561104,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2002","2002",560.30886714582,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2003","2003",512.22300326286,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2004","2004",448.15875051544,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2005","2005",419.5451043394,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2006","2006",412.98848864339,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2007","2007",396.30262095006,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2008","2008",368.05415415407,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2009","2009",388.2370767517,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2010","2010",356.7995580508,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2011","2011",339.27266539563,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2012","2012",337.65388635587,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2013","2013",369.39054781459,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2014","2014",356.80305136557,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2015","2015",323.04637263499,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2016","2016",325.6923156095,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2017","2017",371.32357427804,"B","Break"
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2018","2018",383.49939635986,,
"JPN","Japan","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2019","2019",398.74686887905,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2000","2000",67.689330827978,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2001","2001",71.207492670663,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2002","2002",73.77454416308,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2003","2003",67.148003516555,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2004","2004",56.280758757659,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2005","2005",55.052284541364,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2006","2006",64.212614937242,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2007","2007",70.951276047391,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2008","2008",69.121123379816,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2009","2009",79.639290868382,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2010","2010",85.696857679143,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2011","2011",75.260132804327,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2012","2012",81.161996623849,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2013","2013",80.230354078785,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2014","2014",80.56359732161,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2015","2015",77.483178755388,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2016","2016",71.571052493011,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2017","2017",111.63426915413,"B","Break"
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2018","2018",128.4126238637,,
"JPN","Japan","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2019","2019",138.90504831803,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2000","2000",529.15482740682,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2001","2001",501.87435294037,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2002","2002",486.53432298274,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2003","2003",445.07499974631,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2004","2004",391.87799175778,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2005","2005",364.49281979804,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2006","2006",348.77587370615,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2007","2007",325.35134490267,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2008","2008",298.93303077426,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2009","2009",308.59778588332,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2010","2010",271.10270037166,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2011","2011",264.0125325913,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2012","2012",256.49188973202,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2013","2013",289.1601937358,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2014","2014",276.23945404396,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2015","2015",245.56319387961,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2016","2016",254.12126311649,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2017","2017",259.68930512391,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2018","2018",255.08677249616,,
"JPN","Japan","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2019","2019",259.84182056102,,
"JPN","Japan","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2000","2000",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2001","2001",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2002","2002",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2003","2003",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2004","2004",,"M","Missing value; data cannot exist"
"JPN","Japan","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2005","2005",,"M","Missing value; data cannot exist"
