"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,33692,,
"AUS","Australia","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,32775,,
"AUS","Australia","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,34082,,
"AUS","Australia","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,34091,,
"AUS","Australia","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,35059,,
"AUS","Australia","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,35552,,
"AUS","Australia","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,37082,,
"AUS","Australia","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,38945,,
"AUS","Australia","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,39330,,
"AUS","Australia","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,39598,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,7601,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,7809,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,8125,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,7975,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,8614,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,9239,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,9012,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,8783,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,6317,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,4796,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,4529,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,4215,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,4253,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,4263,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,4014,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,3836,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,3941,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,3752,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,3563,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,3955,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,3350,,
"LTU","Lithuania","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,3429,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,976,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,958,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,956,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,931,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,878,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,768,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,730,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,691,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,679,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,633,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,552,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,523,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,531,"B","Break"
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,455,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,430,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,479,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,432,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,414,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,409,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,416,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,344,,
"AUT","Austria","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,362,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,2582,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,2926,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,3024,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,3157,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,4706,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,6127,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,7759,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,8086,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,9930,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,8999,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,8245,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,7164,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,8339,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,8559,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,9047,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,9789,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,10532,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,8978,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,9506,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,8402,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,7090,,
"GEO","Georgia","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,8154,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,2499,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,2461,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,2398,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,2235,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,2418,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,2641,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,2587,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,2800,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,3065,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,2797,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,2377,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,2018,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,2042,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,1861,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,1818,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,1893,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,1913,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,1951,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,1867,,
"ROU","Romania","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,1864,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,1257,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,1178,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,1103,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,1052,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,990,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,1053,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,1089,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,1326,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,1239,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,1156,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,1185,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,1308,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,1378,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,1252,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,1226,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,1348,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,1203,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,1272,,
"LUX","Luxembourg","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,1218,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,69431,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,66780,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,66342,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,66602,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,64155,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,64244,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,64558,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,65445,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,63941,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,62338,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,59872,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,62195,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,57146,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,53876,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,53982,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,52593,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,51928,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,49081,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,49357,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,47832,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,37150,,
"BEL","Belgium","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,42567,,
"FIN","Finland","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,8508,,
"FIN","Finland","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,8411,,
"FIN","Finland","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,8156,,
"FIN","Finland","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,9088,"B","Break"
"FIN","Finland","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,8791,,
"FIN","Finland","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,8983,,
"FIN","Finland","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,8580,,
"FIN","Finland","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,8446,,
"FIN","Finland","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,8513,,
"FIN","Finland","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,8057,,
"FIN","Finland","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,7673,,
"FIN","Finland","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,7931,,
"FIN","Finland","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,7088,,
"FIN","Finland","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,6681,,
"FIN","Finland","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,6705,,
"FIN","Finland","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,6408,,
"FIN","Finland","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,5911,,
"FIN","Finland","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,5574,,
"FIN","Finland","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,5303,,
"FIN","Finland","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,5013,,
"FIN","Finland","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,4411,,
"FIN","Finland","T-ACCI-INJ","Road injured","2021","2021","PER","Persons","0","Units",,,3862,"P","Provisional value"
"SVK","Slovak Republic","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,10722,,
"SVK","Slovak Republic","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,11464,,
"SVK","Slovak Republic","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,10889,,
"SVK","Slovak Republic","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,11974,,
"SVK","Slovak Republic","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,11798,,
